Time 	 VoltageL1 	 VoltageL2 	 VoltageL3 	 VoltageR1 	 VoltageR2 	 VoltageR3 	 CurrentL1 	 CurrentL2 	 CurrentL3 	 CurrentR1 	 CurrentR2 	 CurrentR3 	 Gyrot SPI Gyro Angle 	 SPI Gyro Rate 	 Analog Gyro Angle 	 Analog Gyro Rate 	 Left Encoder Position 	 Left Encoder Rate 	 Right Encoder Position 	 Right Encoder Rate
8317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8302	8281	8302	8281
8318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8303	8282	8303	8282
8319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8304	8283	8304	8283
8320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8305	8284	8305	8284
8321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8306	8285	8306	8285
8322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8307	8286	8307	8286
8323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8308	8287	8308	8287
8324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8309	8288	8309	8288
8325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8310	8289	8310	8289
8326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8311	8290	8311	8290
8327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8312	8291	8312	8291
8328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8313	8292	8313	8292
8329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8314	8293	8314	8293
8330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8315	8294	8315	8294
8331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8316	8295	8316	8295
8332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8317	8296	8317	8296
8333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8318	8297	8318	8297
8334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8319	8298	8319	8298
8335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8320	8299	8320	8299
8336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8321	8300	8321	8300
8337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8322	8301	8322	8301
8338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8323	8302	8323	8302
8339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8324	8303	8324	8303
8340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8325	8304	8325	8304
8341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8326	8305	8326	8305
8342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8327	8306	8327	8306
8343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8328	8307	8328	8307
8344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8329	8308	8329	8308
8345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8330	8309	8330	8309
8346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8331	8310	8331	8310
8347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8332	8311	8332	8311
8348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8333	8312	8333	8312
8349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8334	8313	8334	8313
8350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8335	8314	8335	8314
8351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8336	8315	8336	8315
8352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8337	8316	8337	8316
8353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8338	8317	8338	8317
8354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8339	8318	8339	8318
8355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8340	8319	8340	8319
8356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8341	8320	8341	8320
8357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8342	8321	8342	8321
8358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8343	8322	8343	8322
8359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8344	8323	8344	8323
8360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8345	8324	8345	8324
8361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8346	8325	8346	8325
8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8347	8326	8347	8326
8363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8348	8327	8348	8327
8364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8349	8328	8349	8328
8365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8350	8329	8350	8329
8366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8351	8330	8351	8330
8367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8352	8331	8352	8331
8368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8353	8332	8353	8332
8369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8354	8333	8354	8333
8370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8355	8334	8355	8334
8371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8356	8335	8356	8335
8372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8357	8336	8357	8336
8373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8358	8337	8358	8337
8374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8359	8338	8359	8338
8375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8360	8339	8360	8339
8376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8361	8340	8361	8340
8377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8362	8341	8362	8341
8378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8363	8342	8363	8342
8379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8364	8343	8364	8343
8380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8365	8344	8365	8344
8381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8366	8345	8366	8345
8382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8367	8346	8367	8346
8383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8368	8347	8368	8347
8384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8369	8348	8369	8348
8385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8370	8349	8370	8349
8386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8371	8350	8371	8350
8387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8372	8351	8372	8351
8388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8373	8352	8373	8352
8389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8374	8353	8374	8353
8390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8375	8354	8375	8354
8391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8376	8355	8376	8355
8392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8377	8356	8377	8356
8393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8378	8357	8378	8357
8394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8379	8358	8379	8358
8395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8380	8359	8380	8359
8396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8381	8360	8381	8360
8397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8382	8361	8382	8361
8398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8383	8362	8383	8362
8399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8384	8363	8384	8363
8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8385	8364	8385	8364
8401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8386	8365	8386	8365
8402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8387	8366	8387	8366
8403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8388	8367	8388	8367
8404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8389	8368	8389	8368
8405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8390	8369	8390	8369
8406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8391	8370	8391	8370
8407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8392	8371	8392	8371
8408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8393	8372	8393	8372
8409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8394	8373	8394	8373
8410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8395	8374	8395	8374
8411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8396	8375	8396	8375
8412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8397	8376	8397	8376
8413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8398	8377	8398	8377
8414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8399	8378	8399	8378
8415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8400	8379	8400	8379
8416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8401	8380	8401	8380
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8402	8381	8402	8381
8418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8403	8382	8403	8382
8419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8404	8383	8404	8383
8420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8405	8384	8405	8384
8421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8406	8385	8406	8385
8422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8407	8386	8407	8386
8423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8408	8387	8408	8387
8424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8409	8388	8409	8388
8425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8410	8389	8410	8389
8426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8411	8390	8411	8390
8427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8412	8391	8412	8391
8428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8413	8392	8413	8392
8429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8414	8393	8414	8393
8430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8415	8394	8415	8394
8431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8416	8395	8416	8395
8432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8417	8396	8417	8396
8433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8418	8397	8418	8397
8434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8419	8398	8419	8398
8435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8420	8399	8420	8399
8436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8421	8400	8421	8400
8437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8422	8401	8422	8401
8438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8423	8402	8423	8402
8439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8424	8403	8424	8403
8440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8425	8404	8425	8404
8441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8426	8405	8426	8405
8442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8427	8406	8427	8406
8443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8428	8407	8428	8407
8444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8429	8408	8429	8408
8445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8430	8409	8430	8409
8446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8431	8410	8431	8410
8447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8432	8411	8432	8411
8448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8433	8412	8433	8412
8449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8434	8413	8434	8413
8450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8435	8414	8435	8414
8451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8436	8415	8436	8415
8452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8437	8416	8437	8416
8453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8438	8417	8438	8417
8454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8439	8418	8439	8418
8455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8440	8419	8440	8419
8456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8441	8420	8441	8420
8457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8442	8421	8442	8421
8458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8443	8422	8443	8422
8459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8444	8423	8444	8423
8460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8445	8424	8445	8424
8461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8446	8425	8446	8425
8462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8447	8426	8447	8426
8463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8448	8427	8448	8427
8464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8449	8428	8449	8428
8465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8450	8429	8450	8429
8466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8451	8430	8451	8430
8467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8452	8431	8452	8431
8468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8453	8432	8453	8432
8469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8454	8433	8454	8433
8470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8455	8434	8455	8434
8471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8456	8435	8456	8435
8472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8457	8436	8457	8436
8473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8458	8437	8458	8437
8474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8459	8438	8459	8438
8475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8460	8439	8460	8439
8476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8461	8440	8461	8440
8477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8462	8441	8462	8441
8478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8463	8442	8463	8442
8479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8464	8443	8464	8443
8480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8465	8444	8465	8444
8481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8466	8445	8466	8445
8482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8467	8446	8467	8446
8483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8468	8447	8468	8447
8484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8469	8448	8469	8448
8485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8470	8449	8470	8449
8486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8471	8450	8471	8450
8487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8472	8451	8472	8451
8488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8473	8452	8473	8452
8489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8474	8453	8474	8453
8490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8475	8454	8475	8454
8491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8476	8455	8476	8455
8492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8477	8456	8477	8456
8493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8478	8457	8478	8457
8494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8479	8458	8479	8458
8495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8480	8459	8480	8459
8496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8481	8460	8481	8460
8497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8482	8461	8482	8461
8498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8483	8462	8483	8462
8499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8484	8463	8484	8463
8500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8485	8464	8485	8464
8501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8486	8465	8486	8465
8502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8487	8466	8487	8466
8503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8488	8467	8488	8467
8504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8489	8468	8489	8468
8505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8490	8469	8490	8469
8506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8491	8470	8491	8470
8507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8492	8471	8492	8471
8508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8493	8472	8493	8472
8509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8494	8473	8494	8473
8510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8495	8474	8495	8474
8511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8496	8475	8496	8475
8512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8497	8476	8497	8476
8513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8498	8477	8498	8477
8514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8499	8478	8499	8478
8515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8500	8479	8500	8479
8516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8501	8480	8501	8480
8517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8502	8481	8502	8481
8518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8503	8482	8503	8482
8519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8504	8483	8504	8483
8520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8505	8484	8505	8484
8521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8506	8485	8506	8485
8522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8507	8486	8507	8486
8523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8508	8487	8508	8487
8524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8509	8488	8509	8488
8525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8510	8489	8510	8489
8526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8511	8490	8511	8490
8527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8512	8491	8512	8491
8528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8513	8492	8513	8492
8529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8514	8493	8514	8493
8530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8515	8494	8515	8494
8531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8516	8495	8516	8495
8532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8517	8496	8517	8496
8533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8518	8497	8518	8497
8534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8519	8498	8519	8498
8535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8520	8499	8520	8499
8536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8521	8500	8521	8500
8537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8522	8501	8522	8501
8538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8523	8502	8523	8502
8539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8524	8503	8524	8503
8540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8525	8504	8525	8504
8541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8526	8505	8526	8505
8542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8527	8506	8527	8506
8543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8528	8507	8528	8507
8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8529	8508	8529	8508
8545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8530	8509	8530	8509
8546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8531	8510	8531	8510
8547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8532	8511	8532	8511
8548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8533	8512	8533	8512
8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8534	8513	8534	8513
8550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8535	8514	8535	8514
8551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8536	8515	8536	8515
8552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8537	8516	8537	8516
8553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8538	8517	8538	8517
8554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8539	8518	8539	8518
8555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8540	8519	8540	8519
8556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8541	8520	8541	8520
8557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8542	8521	8542	8521
8558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8543	8522	8543	8522
8559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8544	8523	8544	8523
8560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8545	8524	8545	8524
8561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8546	8525	8546	8525
8562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8547	8526	8547	8526
8563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8548	8527	8548	8527
8564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8549	8528	8549	8528
8565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8550	8529	8550	8529
8566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8551	8530	8551	8530
8567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8552	8531	8552	8531
8568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8553	8532	8553	8532
8569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8554	8533	8554	8533
8570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8555	8534	8555	8534
8571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8556	8535	8556	8535
8572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8557	8536	8557	8536
8573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8558	8537	8558	8537
8574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8559	8538	8559	8538
8575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8560	8539	8560	8539
8576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8561	8540	8561	8540
8577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8562	8541	8562	8541
8578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8563	8542	8563	8542
8579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8564	8543	8564	8543
8580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8565	8544	8565	8544
8581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8566	8545	8566	8545
8582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8567	8546	8567	8546
8583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8568	8547	8568	8547
8584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8569	8548	8569	8548
8585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8570	8549	8570	8549
8586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8571	8550	8571	8550
8587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8572	8551	8572	8551
8588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8573	8552	8573	8552
8589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8574	8553	8574	8553
8590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8575	8554	8575	8554
8591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8576	8555	8576	8555
8592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8577	8556	8577	8556
8593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8578	8557	8578	8557
8594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8579	8558	8579	8558
8595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8580	8559	8580	8559
8596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581	8560	8581	8560
8597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8582	8561	8582	8561
8598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8583	8562	8583	8562
8599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8584	8563	8584	8563
8600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8585	8564	8585	8564
8601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8586	8565	8586	8565
8602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8587	8566	8587	8566
8603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8588	8567	8588	8567
8604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8589	8568	8589	8568
8605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8590	8569	8590	8569
8606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8591	8570	8591	8570
8607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8592	8571	8592	8571
8608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8593	8572	8593	8572
8609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8594	8573	8594	8573
